Subj,Ratings,ColorID,ColorProtoF,ProtoStr,ProtoC,Name,NameC,ColorWarmnessC,FreqInFreqStr,FreqInFreqC,Freq,TypicalityStr,TypicalityC,NoticedColorStr,NoticedColorC,ExposureStr,ExposureC,deltaE
19549,0,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
19593,0,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
19615,0,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
19632,0.48875,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
19668,0.9825,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw NP,-0.5,Non-noticers,-0.5,UnseenAch,0,60
19717,0.1975,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
19791,0.49875,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Noticers,0.5,UnseenAch,0,60
19847,0.07625,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw P,0.5,Non-noticers,-0.5,UnseenAch,0,60
19954,0,White,White,Achr,0,Slub,-0.5,0,Achr,0,0,Saw NP,-0.5,Noticers,0.5,UnseenAch,0,60
10420,0.1375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19615,0,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19954,0.51625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14225,0.33625,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14663,0.3325,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14326,0.08875,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14332,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14545,0.26625,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14018,0.2825,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
19593,0.68125,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
11657,0.35375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16242,0.30625,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11771,0.395,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11798,0.6125,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16970,0.77375,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17006,0.145,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17031,0.30375,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17096,0.05875,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
11988,0.76375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16973,0.54875,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
12166,0.34625,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12364,0.9325,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17788,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16242,0.01125,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17919,0.6175,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
12729,0.205,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
12773,0.36375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12786,0.59375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
12852,0.0025,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13316,0.42375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13364,0.545,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13376,0.71,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10656,0,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10970,0.7625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
15302,0.43375,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
15378,0.1,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10897,0.01125,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
15524,0.1875,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
10988,0.71625,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
11056,0,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
15738,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11938,0.195,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
18384,0,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
12132,0.195,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16113,0.195,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
11498,0.66625,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11514,0.40875,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11548,0.62875,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11586,0.65375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11640,0.505,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
15562,1,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
15731,1,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
15738,0,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10492,0.2,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10528,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10567,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16113,0.37375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
10785,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10811,0.1725,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16304,0.07375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
15842,0.415,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16386,0.63625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16142,0.61375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19549,0.60875,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11270,0.605,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16970,0.03875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11343,0.11625,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17006,0.41875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17031,0.7125,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17096,0.765,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17288,0.80875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16973,0.495,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17551,0.43625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14244,0.0075,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17788,0,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11712,0.1325,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17919,0.42875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17939,0.45875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
18034,0,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
18165,0.00625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
18215,0.63375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11482,0.60375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14155,0.13,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19059,0.23125,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19111,1,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14244,0,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
18476,0.43125,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12568,0.32375,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12642,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
18514,0.3275,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
18612,0.87875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
18671,0.67375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
18863,0.61375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
18502,0.185,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19059,0.87875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19111,0,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
19220,0.27375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12852,0.5,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19050,0.68875,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
13364,0.61875,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13376,0.68,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19632,0.86875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19668,0.78875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10970,0.045,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13500,0.05375,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
10453,0.46,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10492,0.29375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13937,0.35,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19717,0.66,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
19791,1,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
19847,0.24375,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10811,0.86875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
10889,0.3,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13382,0.93625,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14845,0.4,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
13500,0.7025,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
13545,0.44,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11270,0.845,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11327,0.26375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14903,0.24875,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
11373,1,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14085,0.2525,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11771,0.5875,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11798,0.3525,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14332,1,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
14545,0.885,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
14845,0.40125,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
15767,0.08375,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
15838,0.2475,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
15842,0.205,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
19632,0,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16142,0.48,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11900,0.2875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
11917,0.5725,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16379,0.55375,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
19954,0.49625,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16739,0.79,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
16837,0,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16894,0.41,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12549,0.69625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
12568,0.49375,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
12642,0.9625,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17551,0.7875,Yellow,P-Yellow,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
19453,0.8825,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
10133,0.48875,Yellow,P-Yellow,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
17433,0.31125,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
16379,0.47625,Yellow,NP-Yellow,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,42.559
17613,0.655,Yellow,NP-Yellow,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,42.559
